ListingKey,ListingNumber,ListingCreationDate,ListingCreationTime,AMPM,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
6.63E+22,564335,3/1/12,5:11:16,PM,Past Due (1-15 days),,0.22456,0.1874,0.1774,0.1733,0.065,0.1083,4,C,4,1,AZ,Clerical,Employed,35,TRUE,FALSE,,3/1/12 17:11,660,679,1/1/90 0:00,9,9,19,6,160,1,10,0,0,4,1,0,5077,0.68,1326,16,0.87,0,0.32,"$25,000-49,999",TRUE,3083.333333,CFC736446180042387AFF90,2,59,59,0,0,2600,451.75,-8,4,,24,61665,6000,3/6/12 0:00,Q1 2012,7E633379612496993896E9D,219.15,5040.45,3416.59,1623.86,-86.67,0,0,0,0,1,0,0,0,9
49913522748131338E49819,519422,8/1/11,5:59:18,PM,Past Due (1-15 days),,0.124,0.1029,0.0929,0.0926,0.026,0.0666,6,A,8,7,FL,Clergy,Employed,51,FALSE,FALSE,,8/1/11 17:56,700,719,1/22/91 0:00,5,4,16,3,216,1,2,0,0,0,0,0,6020,0.56,3238,11,0.9,0,0.13,"$25,000-49,999",TRUE,3982.25,C79F3625941058156B0CE53,1,35,35,0,0,2000,0,56,2,,31,52039,2000,8/8/11 0:00,Q3 2011,904E340839149865909F1B9,64.81,1944.3,1576.18,368.12,-32.86,-11.02,0,0,0,1,0,0,0,45
C6C235487775256068CCBF9,594590,5/31/12,2:04:35,AM,Past Due (1-15 days),,0.18316,0.1469,0.1369,0.1346,0.042,0.0926,5,B,6,7,IN,Professor,Employed,153,TRUE,FALSE,,5/31/12 2:04,740,759,8/2/65 0:00,9,6,35,3,79,1,4,0,0,0,0,0,307,0,0,32,0.96,0,0.17,"$100,000+",TRUE,12500,ED893652642126127471098,1,7,7,0,0,4000,3443.91,-22,5,,21,67296,2000,6/5/12 0:00,Q2 2012,38CE352901376708049590A,69.03,1380.6,1001,379.6,-25.84,0,0,0,0,1,0,0,0,41
DF1E356045806070947C858,650505,10/6/12,1:33:32,PM,Past Due (16-30 days),,0.28032,0.2419,0.2319,0.2126,0.1075,0.1051,3,D,3,15,AZ,Professional,Full-time,134,TRUE,FALSE,,10/6/12 12:56,640,659,7/22/96 0:00,21,21,33,15,1041,0,10,0,0,0,0,0,32637,0.91,2501,30,1,2,0.43,"$75,000-99,999",TRUE,7166.666667,31093664281294365A8D84C,3,77,71,6,0,12000,5838.58,6,26,,17,75906,15000,10/12/12 0:00,Q4 2012,309E341016595011381027F,589.99,8889.89,4635.18,4254.71,-150.71,-394.4,0,0,0,1,0,0,0,218
3.70E+22,645687,9/26/12,10:58:04,AM,Past Due (1-15 days),,0.26395,0.2259,0.2159,0.2107,0.0975,0.1132,3,D,5,1,NY,Other,Employed,70,FALSE,FALSE,,9/24/12 8:39,640,659,8/30/01 0:00,10,9,13,4,164,0,7,1,1155,0,0,0,29328,0.97,817,12,0.92,0,0.3,"$75,000-99,999",TRUE,6250,CDF736625852250888FE463,2,19,19,0,0,15500,9203.1,-86,8,,17,75611,15000,10/2/12 0:00,Q4 2012,2D3D3514265868896D991D4,577.45,9268.07,5182.98,4085.09,-163.65,-340.71,0,0,0,1,0,0,0,23
36F1353097588422746B42C,536472,10/31/11,7:49:47,AM,Past Due (91-120 days),,0.1322,0.111,0.101,0.1007,0.02,0.0807,6,A,9,1,MN,Other,Full-time,137,FALSE,FALSE,,10/31/11 7:49,760,779,3/8/00 0:00,9,7,17,7,123,1,5,0,0,0,1,0,3144,0.24,9489,15,1,2,0.11,"$25,000-49,999",TRUE,3605.833333,B84436339397560054733C1,1,23,23,0,0,5000,0,119,120,,28,56020,8000,11/10/11 0:00,Q4 2011,67653419049202649EBF12D,262.29,6032.67,4800.38,1232.29,-111.01,0,0,0,0,1,0,0,0,120
31313567760003363A4C1FC,690932,12/28/12,8:23:20,PM,Past Due (1-15 days),,0.26528,0.2398,0.2298,0.213,0.0849,0.1281,4,C,7,1,MA,Analyst,Full-time,111,FALSE,FALSE,,12/28/12 20:23,640,659,7/1/99 0:00,16,15,25,8,595,1,2,0,0,0,0,0,20909,0.77,5991,24,1,1,0.32,"$75,000-99,999",TRUE,6458.333333,F56A3670063891867459566,3,80,80,0,0,12801,0.44,52,7,,14,80459,6000,1/3/13 0:00,Q1 2013,D5C43366123796225D079EC,172.54,2243.02,677.79,1565.23,-56.81,-43.13,0,0,0,1,0,0,0,62
97CB3577920999130A5DFD0,765577,5/2/13,11:37:52,AM,Past Due (>120 days),,0.29341,0.2672,0.2572,0.2355,0.1125,0.123,3,D,2,2,TN,Clerical,Employed,41,TRUE,FALSE,,5/2/13 11:37,680,699,1/25/91 0:00,10,10,32,7,218,2,4,0,0,17,0,0,45322,0.92,3302,31,0.9,1,0.16,"$50,000-74,999",TRUE,4416.666667,6D903682092946599517546,1,7,7,0,0,3000,2601.07,-48,121,,10,90101,4000,5/9/13 0:00,Q2 2013,AA5335587784468611C890D,121.47,607.35,166.55,440.8,-16.49,0,0,0,0,1,0,0,0,1
02023512010950123955DA1,502084,4/13/11,7:23:45,AM,Past Due (31-60 days),,0.27322,0.2499,0.2399,0.234,0.098,0.136,3,D,7,1,AL,Analyst,Employed,42,TRUE,FALSE,,4/13/11 7:23,680,699,9/25/96 0:00,12,12,27,9,616,2,5,1,0,2,0,0,60781,0.73,4296,26,0.92,1,0.17,"$100,000+",TRUE,9166.666667,C60036183484031994F8E61,1,10,10,0,0,3500,2622.19,-50,41,,35,48916,11379,4/28/11 0:00,Q2 2011,5D0E3483553629684835B28,333.92,10670.44,4286.25,6384.19,-240.48,0,0,0,0,0.9103,0,0,0,125
68033525972116101FBD309,528288,9/20/11,3:51:01,AM,Past Due (1-15 days),,0.34887,0.3125,0.3025,0.2848,0.17,0.1148,1,HR,1,7,NJ,Professional,Full-time,39,TRUE,FALSE,,9/20/11 3:50,660,679,8/1/87 0:00,14,13,31,8,401,2,10,1,93,0,0,0,12802,0.72,4200,23,0.91,1,0.27,"$75,000-99,999",TRUE,6833.333333,24FD36313811507940E5BE0,1,15,15,0,0,4000,2701.27,-35,12,,30,53674,4000,9/26/11 0:00,Q3 2011,BAA1348441938616674ABD9,172.56,4651.68,2283.36,2368.32,-65.92,-146.69,0,0,0,1,0,0,0,15
AC1B35860793899104C0DC3,870913,8/15/13,9:22:25,AM,Past Due (16-30 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,2,1,AL,Administrative Assistant,Employed,140,FALSE,FALSE,,8/15/13 9:22,600,619,10/24/95 0:00,24,23,33,22,994,2,4,0,0,0,0,0,26964,0.91,2003,32,1,0,0.54,"$25,000-49,999",TRUE,3050,902B36899641323870D09A1,1,10,10,0,0,4000,3231.15,-80,19,,7,98805,3000,8/19/13 0:00,Q3 2013,2C6C3558630844862BEE0D5,129.57,647.85,267.43,380.42,-12.14,0,0,0,0,1,0,0,0,19
5E1B35868351919041B6D36,871268,8/15/13,8:49:37,PM,Past Due (31-60 days),,0.27285,0.2346,0.2246,0.2064,0.1025,0.1039,3,D,2,1,NY,Retail Management,Employed,226,FALSE,FALSE,,8/15/13 20:49,680,699,8/1/00 0:00,8,8,9,7,212,0,3,0,0,4,1,0,7099,0.2,27196,8,0.75,1,0.18,"$25,000-49,999",TRUE,3916.666667,70813691475350088F27B8A,1,11,10,1,0,10000,7262.23,-46,50,,7,99170,4000,8/19/13 0:00,Q3 2013,093534012018511684DF265,155.8,620.629,318.66,301.969,-12.98,0,0,0,0,1,0,0,0,1
88F035258899414202A2DB2,528233,9/19/11,7:11:06,PM,Past Due (1-15 days),,0.18986,0.1609,0.1509,0.1483,0.052,0.0963,5,B,6,1,TX,Student - Community College,Part-time,58,TRUE,FALSE,,11/21/11 20:09,680,699,9/28/93 0:00,10,5,35,5,96,1,2,0,0,0,0,0,4091,0.57,2507,13,0.92,0,,$0,FALSE,0,08CE3635424161902E26B77,1,35,35,0,0,1000,0,21,13,,28,56570,3000,11/25/11 0:00,Q4 2011,129E336460150217344C7C8,105.6,2730.6,2000.68,729.92,-45.37,0,0,0,0,1,0,0,0,67
3E6A35866326526779E824C,861216,8/6/13,4:49:58,AM,Past Due (61-90 days),,0.29341,0.2672,0.2572,0.2355,0.1125,0.123,3,D,2,1,IL,Teacher,Employed,35,TRUE,FALSE,,8/6/13 4:49,660,679,6/8/99 0:00,4,5,26,3,127,1,5,3,4514,26,0,0,21700,0.48,23300,24,0.62,0,0.36,"$25,000-49,999",TRUE,2083.333333,6E343689662184680D1A31A,2,58,58,0,0,6400,1755.39,-54,62,,7,98464,4000,8/7/13 0:00,Q3 2013,E997347385748186356B14A,121.47,482.9518,132.93,350.0218,-13.21,0,0,0,0,1,0,0,0,1
4BFC357599642106409F312,741245,4/1/13,4:34:09,PM,Past Due (16-30 days),,0.26877,0.2432,0.2332,0.2148,0.0975,0.1173,3,D,2,1,AZ,Nurse (RN),Employed,59,TRUE,FALSE,,4/1/13 16:34,660,679,11/1/94 0:00,5,6,28,2,112,4,10,2,9749,42,0,0,3325,0.51,3175,25,0.76,0,0.13,"$75,000-99,999",TRUE,8000,6C8F367846633938208BB8E,2,25,24,1,0,11500,4387.01,-7,28,,11,88016,10000,4/10/13 0:00,Q2 2013,6F933507673150305A8362E,289.54,2605.86,840.03,1765.83,-72.61,0,0,0,0,1,0,0,0,154
85843583835817601DB28B5,829185,7/5/13,12:27:28,PM,Past Due (>120 days),,0.26128,0.2359,0.2259,0.2085,0.0925,0.116,3,D,5,13,CT,Other,Employed,69,FALSE,FALSE,,7/5/13 12:27,640,659,9/24/03 0:00,13,12,24,5,190,0,2,0,0,0,0,0,6252,0.8,1267,22,0.86,1,0.34,"$25,000-49,999",TRUE,3083.333333,0AC13687421522011E616D3,1,12,12,0,0,6000,5309.95,2,121,,8,94629,4500,7/9/13 0:00,Q3 2013,580B35501710472142BE27A,128.39,382.2616,119.87,262.3916,-11.25,0,0,0,0,1,0,0,0,1
B724357696770312638905D,755026,4/16/13,4:22:30,PM,Past Due (31-60 days),,0.24589,0.2209,0.2109,0.1957,0.0824,0.1133,4,C,4,1,AZ,Professional,Employed,70,FALSE,FALSE,,4/16/13 16:22,680,699,7/1/79 0:00,14,14,21,7,623,0,1,0,0,0,0,0,18804,0.93,1045,20,1,0,0.3,"$75,000-99,999",TRUE,6833.333333,4692368087929203601A524,1,12,12,0,0,8000,7076.56,29,51,,11,88317,15000,4/18/13 0:00,Q2 2013,CFBB35418377406188D2893,415.05,3320.4,1179.49,2140.91,-96.92,0,0,0,0,1,0,0,0,1
32153558233785308ED760B,639817,9/14/12,6:00:11,AM,Past Due (61-90 days),,0.2893,0.2632,0.2532,0.2469,0.0975,0.1494,3,D,6,1,OH,Computer Programmer,Full-time,147,TRUE,FALSE,,9/14/12 6:00,620,639,5/24/02 0:00,13,13,28,9,736,0,5,0,0,0,0,0,20774,0.89,2512,26,0.92,0,0.38,"$25,000-49,999",TRUE,3604.166667,10673661327823140FB70B5,4,102,73,29,0,9816,1496.77,-107,82,,18,74518,8700,9/18/12 0:00,Q3 2012,383133863802127396874B1,262.13,3662.69,670.72,2991.97,-31.49,-199.84,0,0,0,1,0,0,0,56
77BA35882450172498E04A2,878313,8/23/13,7:58:08,PM,Past Due (91-120 days),,0.17522,0.1519,0.1419,0.135,0.0474,0.0876,5,B,7,1,GA,Professional,Employed,175,FALSE,TRUE,BA20339049003131177064E,8/23/13 19:57,700,719,12/17/98 0:00,6,6,29,4,217,2,14,0,0,0,0,0,7384,0.98,137,24,1,1,0.38,"$1-24,999",TRUE,1775,461D3691628812150F33A3C,4,73,73,0,0,20000,5480.33,-41,102,,7,99747,4000,8/28/13 0:00,Q3 2013,EAB733872176079167BBE7E,95.56,191.1253,90.11,101.0153,-3.73,0,0,0,0,1,0,0,0,1
1A3535381710422152A4AEF,555678,2/1/12,6:07:37,PM,FinalPaymentInProgress,,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6,A,10,1,VT,Professional,Employed,45,FALSE,FALSE,,2/1/12 18:07,740,759,5/18/04 0:00,5,4,13,4,79,0,2,0,0,0,0,0,10581,0.29,25416,13,0.84,0,0.15,"$25,000-49,999",TRUE,3750,61493641780040316785D8F,1,35,33,2,0,4000,0.01,14,0,,25,60197,10000,2/8/12 0:00,Q1 2012,FDB13410398845291FF2A9E,317.95,7630.8,6363.98,1266.82,-140.94,0,0,0,0,1,0,0,0,169
6A713527346479835E8DDC2,528638,9/21/11,3:32:42,PM,Past Due (61-90 days),,0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4,C,6,1,NY,Administrative Assistant,Employed,161,TRUE,FALSE,,9/21/11 15:32,680,699,10/1/91 0:00,7,8,35,7,550,0,3,1,4794,0,0,0,103187,0.99,1162,32,0.96,0,0.11,"$75,000-99,999",TRUE,7153.5,EFAB3631616799887672808,1,7,7,0,0,7500,6280.15,-60,73,,30,53711,15000,9/27/11 0:00,Q3 2011,CF63350643579442034BFCC,549.76,14293.76,9945.8,4347.96,-228.94,0,0,0,0,1,0,0,0,22
384335636122132775C4CBD,678911,11/29/12,7:19:23,AM,FinalPaymentInProgress,,0.12528,0.0974,0.0874,0.0849,0.0249,0.06,6,A,8,1,GA,Analyst,Employed,136,TRUE,FALSE,,11/29/12 7:19,740,759,6/30/89 0:00,10,9,33,5,1419,0,2,0,0,0,0,0,279330,0.88,6458,33,1,0,0.15,"$100,000+",TRUE,18750,4E403668405913207574521,2,38,38,0,0,26500,13980.57,5,0,,15,78880,8000,12/5/12 0:00,Q4 2012,2F5F3492412603932C7D869,257.16,8750.81,7995.77,755.04,-77.5,0,0,0,0,1,0,0,0,130
5FB435551842802402EE00E,621249,8/7/12,9:10:51,AM,Past Due (61-90 days),,0.35797,0.3177,0.3077,0.2896,0.1625,0.1271,1,HR,3,1,OH,Sales - Retail,Employed,1,FALSE,FALSE,,8/7/12 9:10,600,619,3/31/63 0:00,6,8,14,7,276,0,2,3,306,0,0,0,4358,0.69,1506,9,0.66,0,1.54,"$1-24,999",TRUE,520.833333,A59E3659232917165B91740,1,11,9,2,0,7500,5878.16,-130,79,,19,72776,4000,8/21/12 0:00,Q3 2012,E5DF352418707802502B950,173.71,2590.65,1181.82,1408.83,-44.36,0,0,0,0,1,0,0,0,30
477A350965087179038F45B,496329,3/2/11,4:40:13,PM,FinalPaymentInProgress,,0.25424,0.2199,0.2099,0.2048,0.098,0.1068,3,D,7,1,CA,Food Service,Employed,9,FALSE,TRUE,FAA5336636130080878AEAD,3/2/11 16:40,700,719,2/10/04 0:00,3,3,13,2,69,0,1,0,0,0,0,0,2448,0.46,2852,6,1,0,,"$1-24,999",FALSE,1700,337D36126044588941C1D83,1,35,35,0,0,7300,0.02,86,0,,36,47716,2500,3/14/11 0:00,Q1 2011,3A4F336960764984468FCCD,95.46,3341.1,2347.1,994,-43.14,-48.69,0,0,0,1,0,0,0,27
DA9D3576245296398230ED4,755838,4/17/13,11:24:01,AM,Past Due (31-60 days),,0.14453,0.1219,0.1119,0.1076,0.0349,0.0727,6,A,10,3,LA,Police Officer/Correction Officer,Full-time,86,TRUE,FALSE,,4/17/13 11:23,680,699,8/12/02 0:00,7,7,19,1,253,1,12,0,0,3,0,0,12607,0.72,4793,19,0.84,0,0.4,"$50,000-74,999",TRUE,4166.666667,967D36806580499677C9CF1,2,36,36,0,0,21000,798.95,-18,35,,10,89669,15000,5/3/13 0:00,Q2 2013,4E143420201367954CF4CEB,335.11,2680.88,1506.59,1174.29,-96.32,0,0,0,0,1,0,0,0,216
39643588882252259A5D836,903441,9/17/13,10:25:44,AM,Past Due (1-15 days),,0.18837,0.152,0.142,0.13449,0.0524,0.08209,5,B,8,1,NY,Sales - Retail,Employed,114,FALSE,FALSE,,9/17/13 10:25,720,739,2/7/89 0:00,10,9,19,7,426,0,2,0,0,0,0,0,15661,0.82,3266,17,1,1,0.4,"$75,000-99,999",TRUE,7666.666667,C34336930718247928D2E04,1,7,7,0,0,25000,20829.61,,14,,6,102324,14170,9/24/13 0:00,Q3 2013,BD843568734609771953591,492.6,1970.4,1274.72,695.68,-45.78,0,0,0,0,1,0,0,0,156
39EA3572792786786C2A304,723547,3/5/13,1:13:57,PM,Past Due (1-15 days),,0.14348,0.1153,0.1053,0.1015,0.0324,0.0691,6,A,10,18,CO,Analyst,Employed,134,TRUE,FALSE,,3/5/13 13:13,660,679,5/2/90 0:00,7,7,19,6,397,0,0,0,0,1,0,0,17386,0.64,9714,18,0.68,1,0.15,"$75,000-99,999",TRUE,7561.833333,324336754649925701ABCA9,1,2,2,0,0,7500,0,-6,2,,12,86132,23000,3/8/13 0:00,Q1 2013,7D1534897558848932B2726,758.78,8384.52,6117.09,2267.43,-192.72,-257.98,0,0,0,1,0,0,0,238
6.90E+22,611858,7/14/12,10:11:52,AM,Past Due (1-15 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,4,1,IL,Professional,Employed,56,TRUE,FALSE,,7/14/12 9:35,620,639,6/16/92 0:00,9,7,27,6,800,2,3,0,0,0,0,0,47819,1.01,17,25,0.96,1,0.22,"$50,000-74,999",TRUE,5500,D3D536567603097185DDFB1,1,34,8,26,0,19000,0,-115,15,,20,71044,10000,7/23/12 0:00,Q3 2012,7761341388658846008D13B,386.42,6865.56,3674.29,3191.27,-116.29,-359.36,0,0,0,1,0,0,0,25
6E6F3570078653444C7DD95,703601,1/24/13,12:46:52,PM,Past Due (1-15 days),,0.12528,0.0974,0.0874,0.0849,0.0249,0.06,6,A,9,6,OH,Other,Full-time,222,FALSE,FALSE,,1/24/13 8:28,760,779,11/16/90 0:00,8,7,13,7,680,0,0,0,0,0,0,0,22952,0.61,14599,12,1,1,0.45,"$25,000-49,999",TRUE,2083.333333,A57B36734637243251B91D7,2,70,70,0,0,8500,0.01,37,10,,14,82605,5000,1/28/13 0:00,Q1 2013,B0053414867341488BBA6F3,160.73,2108.03,1639.7,468.33,-46.54,-54.65,0,0,0,1,0,0,0,86
CC183526073740625E1F580,528089,9/19/11,11:25:00,AM,Past Due (1-15 days),,0.34887,0.3125,0.3025,0.2848,0.17,0.1148,1,HR,1,1,NV,Nurse (RN),Full-time,79,FALSE,FALSE,,9/19/11 11:24,680,699,8/1/91 0:00,2,0,6,0,0,1,18,0,0,0,0,0,0,0,0,4,0.5,0,0.04,"$75,000-99,999",TRUE,7500,32A736302900441966333D8,1,19,19,0,0,3000,1786.98,0,11,,30,53720,4000,9/27/11 0:00,Q3 2011,60133473544655792EE7DD2,172.56,4674.12,2574.57,2099.55,-66.22,-58.68,0,0,0,1,0,0,0,32
30513526539190330C7DAB0,529518,9/26/11,9:53:31,AM,Past Due (1-15 days),,0.25486,0.2205,0.2105,0.2056,0.085,0.1206,4,C,5,2,MS,Clerical,Employed,110,TRUE,FALSE,,11/1/11 20:01,660,679,6/12/85 0:00,8,6,29,7,141,0,2,1,0,4,0,0,2621,0.98,21,19,0.9,0,0.37,"$25,000-49,999",TRUE,2335.166667,86C73633239555815C3DA2C,2,60,60,0,0,4500,550.72,-1,3,,28,55783,10000,11/7/11 0:00,Q4 2011,F43233661024403172F30A9,382.16,10318.32,6825.44,3492.88,-158.41,0,0,0,0,1,0,0,0,135
8F8F35867738300338DC87F,861853,8/6/13,6:40:51,AM,Past Due (1-15 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,2,3,OH,Truck Driver,Employed,57,TRUE,FALSE,,8/6/13 6:40,620,639,3/1/94 0:00,10,10,25,6,632,0,3,0,0,0,0,0,22799,0.94,1351,16,1,4,0.68,"$1-24,999",TRUE,1750,789436903327122964808DD,1,12,12,0,0,3000,2293.68,-63,3,,7,97857,2000,8/7/13 0:00,Q3 2013,4AB535510969603289BD1F7,86.38,516.5627,216.18,300.3827,-9.65,0,0,0,0,1,0,0,0,1
D1493585433341126776DB8,858131,8/2/13,3:27:54,AM,Past Due (31-60 days),,0.28032,0.2419,0.2319,0.2126,0.1075,0.1051,3,D,8,1,WV,Other,Employed,38,FALSE,FALSE,,7/21/13 13:05,620,639,2/27/06 0:00,9,7,24,3,36,1,6,1,116,1,0,0,76,0.01,840,18,0.57,1,0.23,"$50,000-74,999",TRUE,4750,24ED36897169955946C9796,1,9,9,0,0,2500,0,-19,54,,7,99211,4000,8/15/13 0:00,Q3 2013,7631347680198179064C6A8,157.33,1206.99,911.66,295.33,-12.22,0,0,0,0,1,0,0,0,15
46443524590078667EC6F90,522766,8/20/11,12:44:12,PM,Past Due (1-15 days),,0.27467,0.2399,0.2299,0.2243,0.1,0.1243,3,D,3,7,FL,Military Enlisted,Full-time,76,FALSE,FALSE,,8/20/11 12:43,680,699,5/31/07 0:00,6,4,8,4,157,1,10,0,0,0,0,0,843,0,0,8,1,0,0.22,"$25,000-49,999",TRUE,2500,055F362807676632567A0B5,1,34,34,0,0,5000,164.47,26,10,,31,52861,5000,8/31/11 0:00,Q3 2011,08C53432763614008810D72,196.14,5613.06,3618.92,1994.14,-83.13,0,0,0,0,1,0,0,0,15
46FE35932659984280170E6,979102,11/4/13,2:05:15,PM,Past Due (1-15 days),,0.12691,0.099,0.089,0.08643,0.0249,0.06153,6,A,8,1,AL,Sales - Retail,Self-employed,88,TRUE,FALSE,,11/4/13 14:05,740,759,2/1/88 0:00,18,16,21,14,1004,2,4,0,0,0,0,0,16725,0.26,45369,20,0.9,3,,"$1-24,999",FALSE,1916.666667,38A63697617212086B6514F,1,11,11,0,0,15000,0.01,,4,,4,110044,4000,11/6/13 0:00,Q4 2013,41AA35538776297493AE529,128.88,385.5551,289.25,96.3051,-9.84,0,0,0,0,1,0,0,0,1
102B35910120968512CE655,929614,9/30/13,12:59:08,PM,FinalPaymentInProgress,,0.23847,0.201,0.191,0.1762,0.0925,0.0837,3,D,3,1,TX,Other,Other,102,FALSE,FALSE,,11/26/13 12:19,700,719,3/30/93 0:00,17,12,46,11,390,3,15,0,0,0,0,0,13361,0.34,25549,43,1,8,0.47,"$50,000-74,999",TRUE,4368,E64336991005890040438EC,2,2,2,0,0,6000,0,,0,,3,119533,10000,12/2/13 0:00,Q4 2013,A81C34614622413214454E6,372.15,8689.75,8253.99,435.76,-21.67,0,0,0,0,1,0,0,0,48
9B2F3551182570533AE4F7F,609598,7/9/12,5:20:03,PM,Past Due (61-90 days),,0.12427,0.0964,0.0864,0.0862,0.02,0.0662,6,A,8,15,KY,Postal Service,Employed,180,TRUE,FALSE,,7/9/12 17:20,660,679,12/19/95 0:00,11,11,37,9,260,2,4,0,0,16,1,0,5378,0.5,4288,33,0.84,2,0.18,"$50,000-74,999",TRUE,5000,9F343655841342000321931,1,9,9,0,0,13093.47,11825.39,5,81,,20,70578,10000,7/19/12 0:00,Q3 2012,158B33700223334132065CA,320.98,5135.68,3746.19,1389.49,-127.48,-436.56,0,0,0,1,0,0,0,171
355335783494589918B9B0B,771798,5/7/13,12:52:50,PM,Past Due (>120 days),,0.24589,0.2209,0.2109,0.1957,0.0824,0.1133,4,C,3,2,PA,Teacher,Employed,105,TRUE,FALSE,,5/7/13 12:52,720,739,8/30/99 0:00,12,12,28,8,219,1,3,1,142,0,0,0,6630,0.44,2053,19,0.94,2,0.21,"$50,000-74,999",TRUE,4250,809E3682866457762AA9729,1,8,8,0,0,4000,3195.53,-8,121,,10,90140,10000,5/9/13 0:00,Q2 2013,724B355611041982709B83A,276.7,1383.5,474.64,908.86,-41.15,0,0,0,0,1,0,0,0,42
47B73523311618010E2F623,521654,8/14/11,3:34:52,PM,Past Due (61-90 days),,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2,E,4,7,NY,Administrative Assistant,Self-employed,61,FALSE,FALSE,,8/14/11 15:34,640,659,10/27/97 0:00,4,3,14,2,78,0,2,0,0,0,0,0,3993,0.99,7,11,1,0,,"$25,000-49,999",FALSE,3750,EA7A362672720914670D21A,3,42,42,0,0,8400,0.01,16,82,,31,52410,3500,8/18/11 0:00,Q3 2011,A5E133829580028412976E2,150.48,4817.52,2517.59,2299.93,-40.63,-434.54,0,0,0,1,0,0,0,43
670D35661403914905E9B6C,687118,12/14/12,7:37:00,AM,Past Due (61-90 days),,0.25861,0.2333,0.2233,0.2076,0.0799,0.1277,4,C,7,1,AZ,Computer Programmer,Employed,79,FALSE,FALSE,,12/14/12 7:36,600,619,11/8/01 0:00,10,10,23,8,147,2,10,3,0,33,0,0,13467,0.42,15145,18,0.77,2,0.13,"$75,000-99,999",TRUE,6250,2EA236714940466135B9E8B,1,9,1,8,0,10000,9119.48,-57,69,,15,79864,10000,12/31/12 0:00,Q4 2012,82813540902776158DD412C,283.8,3136.8,840.47,2296.33,-80.66,-210.05,0,0,0,1,0,0,0,117
BA533542795255024CA7A65,575664,4/4/12,5:33:12,PM,Past Due (91-120 days),,0.22456,0.1874,0.1774,0.1733,0.065,0.1083,4,C,5,1,VA,Clerical,Employed,135,FALSE,FALSE,,4/4/12 17:33,680,699,9/11/97 0:00,12,12,22,8,207,1,4,0,0,0,1,0,3401,0.84,553,19,1,0,0.34,"$25,000-49,999",TRUE,2528.916667,31943646457697112EF6637,1,6,6,0,0,3500,3091.7,-43,94,,23,63239,3214,4/6/12 0:00,Q2 2012,E40734944851279259138DD,117.39,2232.8,1294.43,938.37,-45.27,-61.65,0,0,0,1,0,0,0,6
43693551204938534D804F3,609921,7/10/12,7:47:05,PM,Past Due (61-90 days),,0.12427,0.0964,0.0864,0.0862,0.02,0.0662,6,A,9,1,NY,Professional,Employed,9,FALSE,FALSE,,7/10/12 19:47,680,699,7/28/00 0:00,9,9,31,10,594,0,3,0,0,0,0,0,9674,0.5,7584,20,0.8,0,0.14,"$75,000-99,999",TRUE,7000,8CA43656755507231263FD7,1,35,35,0,0,12000,0,-32,81,,20,70647,10000,7/19/12 0:00,Q3 2012,3D68337735625648998335B,320.98,5135.68,4088.1,1047.58,-108.67,0,0,0,0,1,0,0,0,2
